image,row,col,cluster,e0_gabor000,e0_gabor045,e0_gabor090,e0_gabor135,e0_log,e0_dog,e0_log2,e0_media,e1_gabor000,e1_gabor045,e1_gabor090,e1_gabor135,e1_log,e1_dog,e1_log2,e1_media,e2_gabor000,e2_gabor045,e2_gabor090,e2_gabor135,e2_log,e2_dog,e2_log2,e2_media
28.png,10,13,4,8.38435,2.23378,2.84299,3.13016,6.91314,5.95875,7.21188,137.99329,8.33630,1.20430,1.66092,2.50031,6.82049,9.41306,11.11782,141.04346,11.33870,0.83915,0.87187,3.43276,10.73722,11.13057,16.13973,145.29965
28.png,10,14,4,8.40322,2.69190,2.61531,3.15306,6.79942,6.51358,7.88737,105.53974,9.07390,1.15071,1.20346,2.61920,7.49900,9.73249,12.07359,108.20311,13.00909,1.12481,0.89850,3.54075,11.94931,10.70682,16.55862,114.40359
28.png,10,15,4,8.35570,1.76159,1.27379,2.08818,6.15686,5.77951,7.27225,77.78271,9.30960,1.11710,0.75151,2.15314,7.05770,7.99327,10.31002,81.60208,13.50992,1.77477,1.34536,3.54547,10.59089,14.78205,18.00191,91.70371
28.png,11,0,5,16.31766,5.73600,3.65369,4.73941,12.08755,8.33507,10.08699,95.46059,9.65789,3.67185,3.86961,4.16179,9.47346,11.33974,14.12279,96.11385,16.55756,2.62957,1.74630,6.11431,13.46200,11.52115,16.73973,101.29716
28.png,11,1,4,16.98101,3.78284,3.05462,6.08611,14.42172,5.60700,8.76611,114.22458,7.83949,1.85963,2.05380,3.70561,7.39144,6.68563,7.26819,113.20889,8.80853,1.16793,2.32335,4.83167,7.27327,8.66572,8.95939,112.22838
28.png,11,2,4,23.47085,3.22936,3.87755,5.31192,18.63640,5.16717,8.35160,140.62897,7.95262,1.92083,2.22969,2.50613,6.33656,2.48816,3.52447,139.67751,2.17850,0.95949,1.82776,2.17807,3.24555,1.98105,2.28938,137.72548
28.png,11,3,4,27.13714,3.72096,3.44452,4.51918,19.89271,5.68378,7.52926,159.70117,6.75797,1.11653,1.37566,1.92909,5.58442,3.18888,3.64130,158.97591,3.52651,0.70818,0.81275,1.35470,3.35074,1.73190,3.43020,157.70166
28.png,11,4,4,22.39536,3.44513,5.00984,5.72801,17.44690,5.88774,8.46211,170.63664,7.97338,1.71501,2.83961,2.97813,6.65944,3.93437,5.32137,169.38794,5.00627,1.53951,2.53845,2.20225,4.88058,3.30818,4.10955,167.20335
28.png,11,5,4,15.28380,3.98548,3.25066,3.86779,12.31230,4.55660,4.99827,184.42609,4.13419,1.54149,1.66432,1.93791,3.95889,3.12152,3.66271,183.39514,4.42578,1.05065,1.07490,1.87945,3.46827,11.35857,9.18055,179.71719
28.png,11,6,4,6.60914,2.79039,3.41802,4.05150,6.01167,3.36207,3.80436,190.63194,3.21831,1.38125,1.92340,1.49847,3.27931,4.86090,4.31128,189.25250,5.27940,1.18271,0.96035,1.64656,4.08313,13.38609,12.77881,184.02357
28.png,11,7,3,3.20098,3.27343,3.42183,3.46006,4.37830,2.84892,3.40778,194.86810,3.28224,1.70155,2.22051,2.11981,2.87090,4.61622,4.43712,193.58665,4.36376,1.38563,2.81542,4.58075,4.77755,9.33153,10.31415,189.04500
28.png,11,8,3,6.32424,3.31381,5.19790,5.87233,7.50113,3.90437,5.53495,190.88982,4.19845,2.36197,2.95849,3.99277,4.65934,2.26282,3.10586,190.45766,2.61381,2.38891,2.09540,3.47199,2.62877,3.25318,2.50015,190.51585
28.png,11,9,3,4.91644,2.51817,4.25265,3.40004,5.18028,3.31679,4.06096,202.11636,3.06586,2.18766,3.17777,2.46829,3.53297,4.30392,4.50720,201.12181,2.45755,2.32040,3.57869,3.44220,4.47354,8.49866,9.59688,197.67609
28.png,11,10,5,8.57860,2.78400,3.98119,3.85027,7.79337,7.11296,9.05830,110.77339,8.75019,2.76796,3.36132,4.07939,8.64882,10.02100,13.30717,115.82043,10.87458,4.00572,4.46193,6.64044,13.00943,10.58214,17.24260,126.91431
28.png,11,11,4,8.50568,1.41814,1.21306,2.11950,6.35438,5.16476,6.55003,72.46323,8.03496,0.87867,0.70379,2.11176,6.25951,6.70478,8.88987,76.56644,11.31573,1.15714,1.04262,3.90639,9.09561,15.59623,16.71623,86.43857
28.png,11,12,4,8.28236,1.10156,1.04202,1.95677,5.82467,4.30225,4.48590,62.18498,5.07255,0.80725,1.31403,1.83294,3.99100,7.35265,7.42791,64.70037,7.34747,1.14814,2.03112,3.51148,7.93881,17.64851,18.60224,74.03822
28.png,11,13,4,9.04454,1.29959,2.15048,3.00665,6.96690,4.75977,4.86829,74.01529,4.47836,1.00999,2.48330,2.99365,4.03248,5.91045,6.32439,73.71338,6.16263,1.82918,3.63811,4.87244,6.32495,15.74144,16.20755,76.91271
28.png,11,14,3,7.28099,1.45734,5.86935,3.93888,8.81208,5.83422,8.09801,89.77757,4.52543,1.39667,7.38749,4.41642,6.89487,5.70891,7.62581,88.36228,6.13639,1.80912,5.26895,6.62068,6.47141,12.93884,12.46540,87.51990
28.png,11,15,5,8.23080,2.11340,8.34282,4.81279,10.45900,9.58700,11.91527,115.18084,5.87240,1.96753,11.36994,4.82377,10.52716,9.80266,13.70126,113.29443,8.28053,3.28472,15.19438,4.86773,12.22600,9.15601,10.25266,107.40503
28.png,12,0,4,22.79210,3.01906,2.71690,4.19830,15.13431,4.48373,6.79810,181.72925,7.95285,1.96206,1.56844,1.68692,5.23995,3.75762,3.98699,180.60211,4.56978,1.57513,2.07346,2.03816,4.09958,7.17710,5.44130,176.91196
28.png,12,1,4,15.07003,2.63653,3.03252,3.35834,11.74135,4.16665,5.27801,185.90083,4.96339,1.56348,1.26216,1.43290,4.14117,2.34520,2.79370,184.95964,3.59013,1.04628,1.08180,1.57739,2.66679,10.80981,7.18198,182.17908
28.png,12,2,4,7.21561,3.30191,3.46259,3.48774,6.46478,3.42307,3.69965,195.53316,3.22412,1.60916,1.66695,2.06750,3.15959,5.23611,4.66236,193.96045,5.32696,0.72567,0.75399,1.98115,4.25636,14.18853,12.88230,188.29965
28.png,12,3,4,6.08236,2.77662,4.15627,4.22509,5.77821,4.86854,5.78654,198.37032,5.31845,1.58477,2.06942,3.20911,5.23881,7.86833,8.59745,195.80838,8.50910,1.41764,1.25357,3.48615,8.61867,15.80496,17.98960,187.96255
28.png,12,4,5,10.39083,4.59450,5.91237,6.39807,9.74481,7.56367,9.59735,157.55060,9.17695,2.88090,3.47571,3.68411,8.84733,8.57769,12.05491,160.00854,12.85503,1.50279,2.08137,3.89255,10.47833,12.38131,13.53171,161.39096
28.png,12,5,4,7.21578,2.50848,2.28954,3.80965,6.74218,6.58699,8.35773,126.02694,8.83576,1.61162,1.09948,3.17746,7.86573,11.87345,14.00711,129.22766,13.94147,1.26729,0.99263,4.66975,13.88155,11.33074,19.18159,134.38084
28.png,12,6,4,7.34128,1.90210,1.86970,2.84592,5.88608,6.79284,7.84282,86.87329,8.34897,0.95617,1.35937,2.65293,7.84652,10.32131,12.98010,89.68636,14.53225,1.22308,1.35792,4.75853,12.97072,17.97097,21.73414,98.62016
28.png,12,7,5,5.69650,3.13877,8.68692,2.90390,8.14068,7.16091,9.09261,135.33496,4.93430,1.61549,8.52423,3.81246,8.72267,10.64305,13.25155,135.54288,8.33250,2.60138,10.56143,7.56091,13.19671,9.44066,16.48101,137.46780
28.png,12,8,3,3.38274,3.82925,9.71955,4.69198,7.93079,5.73512,6.53583,194.86360,2.37539,2.89298,6.57141,3.16371,5.94119,4.17994,6.66318,194.63138,2.16009,2.12589,6.58875,3.03827,5.79303,2.41492,3.28352,193.00348
28.png,12,9,3,4.13082,3.15034,5.44610,3.76712,5.43894,3.58411,4.38247,177.14992,2.02737,1.98289,4.03174,1.35874,4.00630,4.14152,5.23184,178.31964,0.98717,1.99841,6.14447,1.73314,4.69148,7.90213,6.54138,179.00186
28.png,12,10,3,2.15687,1.35855,7.94558,2.29384,5.00565,3.39896,3.81809,84.96732,0.82118,1.17839,5.19963,1.32929,3.31486,3.79854,4.74099,86.21451,0.78981,1.14476,6.27714,1.65906,4.40197,12.40096,9.63941,91.36519
28.png,12,11,3,6.44999,1.80029,6.77648,2.64958,7.49952,6.03804,7.02729,98.05105,3.39003,1.54440,6.29399,3.27345,6.31135,6.93612,9.24131,95.95119,3.88244,1.25595,7.92756,5.92083,8.08667,6.92920,9.42234,92.52097
28.png,12,12,5,4.24179,1.81688,11.50108,4.32026,9.17583,10.03361,11.95934,152.97324,3.56822,1.87662,12.29342,4.40133,11.15978,10.64024,14.45069,148.60425,5.05053,2.00986,12.67537,5.75263,13.14259,12.28502,14.75434,139.21994
28.png,12,13,5,3.88616,1.89966,12.25858,4.38204,9.41708,11.63476,14.07681,171.55751,3.86252,2.19447,13.49692,4.77877,13.54447,13.09676,18.97202,168.26370,4.57858,2.60443,14.60749,6.86519,17.99729,15.57828,19.49292,158.10110
28.png,12,14,5,4.30499,1.95112,11.11682,4.33940,10.17953,7.94404,11.47214,139.79555,3.54318,1.72017,15.12812,4.40743,10.18917,10.41677,13.36432,141.56027,2.97424,2.84897,12.64922,6.85872,13.07179,10.51855,11.86176,141.46773
28.png,12,15,5,7.08734,1.84213,9.90205,3.78625,9.63738,11.19059,13.28156,147.30649,6.32665,2.72146,13.74677,5.50460,12.61476,10.77873,14.50562,147.88506,5.82332,5.12316,17.56514,5.64478,14.16947,13.66706,14.60865,146.74754
28.png,13,0,3,6.13990,2.75347,2.85545,3.76401,5.24234,3.50182,4.31047,208.93956,4.74619,1.86494,2.65862,2.45552,3.77471,3.45475,4.08319,208.55841,2.91569,2.18632,3.26367,3.20455,3.67148,8.12370,7.42504,207.06763
28.png,13,1,5,9.06350,2.24697,3.66234,4.57501,7.92516,6.57855,8.34386,143.95732,8.45585,2.03268,2.67655,4.29163,7.82742,9.85759,12.02373,147.35373,11.38013,3.47819,2.90395,6.40088,11.67661,8.80278,15.17964,153.87041
28.png,13,2,4,9.55457,2.24227,2.07655,2.86207,7.58179,6.64253,8.56422,94.02673,9.76078,1.07882,0.86857,2.75580,7.94618,9.13300,11.52928,96.89814,13.11184,1.00481,1.09308,4.01782,12.04367,15.13183,19.34011,105.15280
28.png,13,3,4,9.12258,1.28925,1.72473,2.70540,7.07563,5.61443,6.31777,67.00458,7.31282,0.94935,1.38843,2.94818,5.62814,9.11509,9.29497,71.77412,10.50187,1.57066,2.32651,4.27862,9.79158,17.18831,20.45350,84.15283
28.png,13,4,4,8.86118,1.49607,1.73922,2.99450,6.99607,4.58809,5.73318,70.29285,6.02321,1.24273,2.34156,3.82348,4.80030,8.01825,6.96108,70.88459,7.17130,1.51957,3.30236,6.04217,7.87526,18.24326,18.59064,77.69118
28.png,13,5,5,7.26172,1.40150,5.64559,5.17112,8.98850,6.85541,9.26123,85.27156,5.28284,1.34729,6.06526,5.47670,7.89866,6.20937,8.35921,85.28680,6.81203,1.77451,7.90187,6.85900,7.28834,16.01203,14.49931,86.65346
28.png,13,6,5,8.03395,1.65636,8.19439,5.31117,11.02394,9.33218,12.62589,116.04054,5.66360,1.50147,10.46990,6.22533,11.06325,8.83885,12.58677,114.16964,7.04651,2.46613,10.98303,5.60641,10.90855,11.12821,12.80052,111.97417
28.png,13,7,3,4.66794,4.21863,5.46632,5.45330,6.28819,4.67804,5.26966,183.34766,2.93532,1.78253,5.34683,3.93588,5.40695,6.43541,8.03935,179.70490,2.68256,1.57052,5.67015,5.32896,8.33438,7.62091,10.38367,171.90865
28.png,13,8,3,3.23567,3.36332,9.58394,4.65159,7.60108,5.10409,5.82320,199.65355,1.73276,1.98188,6.48235,2.75564,5.34303,4.24400,6.10411,199.87344,0.49829,0.89885,7.85838,1.46787,5.13080,5.96108,3.75732,199.44994
28.png,13,9,3,3.33672,3.69152,6.51491,3.48914,5.38466,3.87917,5.15655,164.98224,1.23092,1.31080,6.00264,1.97615,4.55068,4.61358,5.97809,166.04756,0.68520,0.80608,7.22282,1.58634,5.60210,6.22738,6.63424,167.18546
28.png,13,10,3,2.77654,1.65707,9.20669,2.53036,6.27911,3.82085,5.09878,85.67163,1.93636,1.14890,5.76810,2.11972,4.27849,3.78427,5.42996,86.35224,1.60919,1.08524,5.12398,3.17153,4.86029,9.22297,8.92520,90.05004
28.png,13,11,3,9.17102,1.48843,5.38032,2.73699,7.86300,6.25616,7.82561,117.18619,5.26536,1.82853,6.18913,4.22154,7.00122,6.76212,8.81684,117.28325,3.43969,2.26212,7.90696,6.41753,8.63964,6.76806,10.92295,114.18134
28.png,13,12,5,15.50438,2.22953,5.26967,4.26450,11.80694,7.86374,10.66469,121.92912,10.32107,2.17957,6.35292,6.08465,9.41934,9.99991,11.25033,122.91360,6.97224,3.06654,9.12554,8.08462,11.24986,11.22581,16.52852,126.68723
28.png,13,13,5,17.19585,1.97606,4.40426,4.09809,12.54608,6.48442,9.71408,106.81913,12.07999,2.31926,3.81332,5.21911,8.21813,7.87582,8.25812,110.06862,7.07554,3.54070,6.94131,9.18501,8.83588,9.75325,13.68690,117.67551
28.png,13,14,5,12.62802,2.02897,3.80463,3.04200,9.83235,6.78306,8.46852,108.96144,6.81755,1.82084,5.47092,4.42088,7.46747,9.00394,10.15327,108.60609,7.55506,3.75264,7.98864,9.16083,9.18325,13.00116,15.20457,111.42552
28.png,13,15,5,10.91744,1.92194,6.73855,3.89494,10.63056,7.77725,10.43137,121.07961,7.97508,1.49531,7.29375,4.58311,9.24308,9.88469,11.75612,120.60394,7.97545,3.67069,10.75246,5.58860,11.50374,12.68287,17.15072,121.89809
28.png,14,0,3,2.29299,2.37986,5.93847,2.84278,5.21694,3.77218,4.97044,201.94505,2.33297,1.43549,4.77084,1.89746,4.55140,4.19151,5.29606,201.49188,1.98941,2.41522,4.26583,2.59286,4.99717,8.62456,8.76648,198.77672
28.png,14,1,3,1.76153,2.07152,7.39349,2.35071,6.03312,3.87334,4.36776,104.11324,0.64085,0.95370,4.87185,1.40756,3.76179,3.70794,4.79107,106.46194,1.31177,1.52082,5.53253,1.94914,4.20994,11.81784,9.05920,112.36093
28.png,14,2,3,5.18467,1.65586,7.93441,4.44513,9.09625,7.34794,9.96589,97.58997,3.12124,1.58522,7.61716,5.69943,8.68651,6.33191,9.11629,97.31657,2.91783,1.40554,8.06251,5.53669,7.73876,10.99022,11.36490,96.38840
28.png,14,3,5,6.03983,2.43567,12.42554,7.21995,13.40665,12.69098,17.77084,152.63049,4.68992,2.25239,16.88734,7.86761,16.06695,9.40657,15.74082,150.07864,5.32340,2.32407,14.05444,7.01058,13.86236,14.80792,15.10356,143.34506
28.png,14,4,5,3.40293,1.94759,10.04193,4.34676,9.18253,8.89334,10.79171,155.64752,2.49525,1.75314,10.21038,5.65407,10.54139,11.86438,17.41700,153.81622,3.86203,2.44049,12.83023,10.32233,16.38587,12.99009,13.95352,147.66862
28.png,14,5,5,8.82511,2.80415,10.59796,6.30522,12.53571,11.72188,14.74125,163.63162,3.54369,2.60210,15.81421,7.36633,13.72914,10.39760,15.52053,161.04724,3.99765,2.80624,15.22981,9.39287,14.66463,13.80962,15.58067,154.06874
28.png,14,6,5,8.23176,2.60092,9.67458,5.53212,10.91951,11.03989,13.68532,157.47504,6.04375,3.13807,11.98792,7.20005,12.85575,12.20075,15.20599,157.71416,4.30344,3.14344,17.19578,6.51718,14.23886,9.98925,14.67808,157.22147
28.png,14,7,3,2.47045,2.59134,4.48763,2.34366,3.87043,2.72187,3.17187,198.83168,2.31692,1.54347,3.09761,2.46835,2.80569,4.90967,4.56887,197.97610,1.53957,1.17073,6.14633,3.07287,4.49731,6.64274,5.85636,193.85730
28.png,14,8,3,4.25930,2.75036,6.37918,4.48372,5.96924,3.78274,4.58082,203.42883,1.45780,1.61190,4.19443,2.49772,4.34383,3.90955,5.39411,203.17490,0.92632,0.77465,6.54214,1.45253,4.84551,5.12378,3.67072,202.51239
28.png,14,9,3,3.67462,3.09091,6.53980,3.49954,5.46746,4.59006,5.27311,148.52901,1.79837,1.39908,6.47756,1.42850,4.88385,4.99785,6.92638,149.60844,1.08740,0.97154,9.26708,1.48730,5.92570,4.59480,5.69933,151.36172
28.png,14,10,3,3.61239,2.20931,9.86714,2.43617,7.20823,3.44108,4.74895,71.72330,1.96182,1.60111,5.27053,1.86650,3.74233,5.06507,5.20685,73.97645,2.10211,0.95277,4.44648,3.10815,5.18497,13.09932,11.98474,79.90054
28.png,14,11,5,7.49277,1.89735,8.54757,4.01194,9.81676,8.23478,10.72875,111.83456,4.64948,1.31218,9.41345,4.25529,9.41390,7.43728,10.88749,109.86018,3.94563,0.95723,11.98654,4.72935,9.43082,9.05885,10.40131,109.06493
28.png,14,12,5,5.28409,2.08886,12.89388,4.39387,10.74563,11.41004,14.29229,155.79196,4.74654,1.80626,15.09815,4.75892,13.01214,10.21664,14.76088,153.44751,4.90006,1.93072,14.87616,5.40893,13.09728,12.34271,12.94492,148.59064
28.png,14,13,5,2.51562,1.58262,10.71506,3.56746,6.82875,7.38447,7.88994,168.55708,2.60435,1.53722,9.29554,3.28203,7.69989,15.09880,15.88617,167.07721,4.06107,2.96089,10.96873,8.62206,15.84956,10.76965,21.60530,159.06714
28.png,14,14,5,4.06924,1.97652,9.70534,3.83131,8.79950,10.63793,12.68174,170.21268,5.37799,2.17882,11.46755,4.97543,11.81224,13.70201,17.21615,165.08385,6.92975,3.46777,12.57968,7.89801,17.04973,8.12687,19.74761,155.43909
28.png,14,15,5,10.54206,2.02109,11.49255,4.70706,13.14271,14.13341,17.93125,158.16808,13.83287,2.37408,13.86440,6.18334,16.36945,12.47533,18.43870,163.07478,13.27947,2.58595,17.74006,4.96632,15.78020,12.92399,13.40341,167.94055
28.png,15,0,3,2.27634,2.24007,5.13159,2.90448,4.66720,3.83883,4.75404,178.27049,1.20904,1.12259,5.28960,1.94503,4.46983,4.60158,5.94026,179.90633,0.97329,1.18743,7.16025,2.44545,5.48501,7.49879,8.10805,181.76245
28.png,15,1,3,3.61113,1.89232,6.96428,2.48025,6.37836,4.20426,5.21716,100.50320,2.25289,1.09714,5.45077,2.09825,4.41072,4.23423,5.38990,102.01073,1.12805,2.30056,5.79850,4.32330,5.10046,10.04759,9.92651,106.88727
28.png,15,2,5,9.13658,2.16605,6.06577,3.91669,9.84161,7.65810,10.25472,119.65437,6.41552,2.18951,7.12187,5.81393,9.06236,7.52403,10.09420,120.07666,4.78911,3.30976,9.58447,6.28922,9.63595,5.68304,10.12928,121.18598
28.png,15,3,5,13.67238,2.05747,3.88608,4.23404,10.61339,7.59068,10.08295,119.69225,9.30552,2.37114,5.70060,5.43672,9.19710,7.78309,8.42148,121.34247,5.17971,3.56835,8.76904,6.48826,8.82638,11.82015,14.86867,125.17974
28.png,15,4,3,11.23764,1.69227,3.21618,3.30364,8.69054,5.47156,7.43173,103.29536,7.97996,1.45668,3.82740,3.77472,6.42030,6.37983,6.52282,105.04831,6.33804,4.09208,6.87835,6.89209,6.18853,8.48203,9.38957,109.46562
28.png,15,5,5,11.75241,1.90101,4.75405,4.20265,10.50657,7.08440,8.89497,103.79586,7.04200,2.12281,4.72989,4.29358,7.53167,8.36196,9.23551,103.39885,8.22288,3.38868,6.60753,5.61864,8.16806,7.54859,10.04590,103.87172
28.png,15,6,5,8.76500,2.08453,11.76688,5.77732,12.52257,8.89811,12.71345,127.72462,6.92932,2.09819,11.76252,7.23182,11.26720,10.18506,13.16130,126.53075,5.76798,2.25421,11.48860,5.11853,12.78325,10.23081,16.04323,126.21973
28.png,15,7,3,3.93683,3.05172,7.37216,3.89848,6.23995,4.12964,4.99940,200.62424,2.82231,1.78300,5.50834,1.73589,4.35956,3.79868,4.08683,200.21892,1.80965,1.75021,5.36843,2.27640,4.16408,7.62345,6.52460,196.96921
28.png,15,8,3,3.31643,2.30379,4.32550,4.30539,4.38944,2.98392,3.52287,209.87071,1.38641,1.62862,3.37611,2.24929,3.32912,4.01420,4.26195,209.05362,0.88007,1.12488,6.06209,1.61404,3.87108,6.50658,5.95121,206.90515
28.png,15,9,3,2.84907,2.34425,7.21925,2.95514,5.81897,4.65482,5.73142,138.08319,1.51769,1.64515,7.10202,1.92725,5.23635,4.60500,7.17008,139.42714,1.13775,1.28036,11.09877,2.15695,6.45886,6.82604,7.63577,142.52415
28.png,15,10,3,4.12582,1.60320,9.84896,2.18734,7.86554,4.74995,6.28850,79.28302,3.95532,1.42983,5.77430,2.26043,4.80616,5.42423,5.78839,79.88605,2.71296,2.10043,4.80402,3.78209,5.82845,10.18252,11.42577,84.52597
28.png,15,11,5,10.06543,2.61452,11.10120,6.66386,12.94736,13.68765,17.61511,145.85498,13.95721,4.46326,12.35774,8.40606,16.50140,11.03427,16.58590,143.11484,10.02269,3.83191,17.10770,4.41582,13.84224,6.62447,9.57581,137.41422
28.png,15,12,5,11.47086,3.07448,12.61660,7.35009,14.59332,15.47110,20.05000,161.71779,16.98258,5.26033,15.25906,10.11338,18.70239,14.71115,20.21593,162.06721,18.25056,5.90174,18.40042,6.99758,18.21885,6.37387,11.17083,161.00978
28.png,15,13,5,9.42167,2.14930,9.84685,3.91530,10.37074,9.96322,12.10485,134.13876,11.71287,2.39243,8.34460,5.29234,10.73057,11.07590,13.98780,137.24713,10.95617,3.45440,11.08391,7.21617,13.59321,10.29035,16.37773,143.27754
28.png,15,14,5,10.37102,3.92728,10.34980,5.23914,12.40355,12.70622,15.75414,155.02750,11.11846,3.01510,12.29877,5.93283,14.42749,10.81511,15.90952,154.13977,9.17324,2.84261,15.27664,7.32409,13.84621,7.18072,13.06917,151.18323
28.png,15,15,5,6.91743,1.79818,13.34688,3.36430,11.01168,10.45744,13.00596,179.02325,7.38735,2.47745,12.96126,4.29748,11.62793,10.55980,11.89348,176.34164,8.69246,2.75347,14.23462,4.55022,11.16311,10.82341,12.08847,172.81680
29.png,0,0,3,5.01240,2.58363,2.10709,1.98111,4.26105,4.05075,5.20010,48.72224,5.28680,3.39175,2.90218,2.97740,4.81060,4.33655,5.66170,47.70078,4.01788,5.27272,8.05049,4.96442,4.76778,7.28504,5.87939,47.43703
29.png,0,1,3,5.00650,1.81795,1.88695,2.24867,3.66908,3.89023,4.59953,52.55609,5.64544,2.28305,2.64745,2.50514,4.18330,6.16361,7.01722,51.79520,8.00185,5.34994,5.65811,4.86891,5.81585,8.94093,9.66953,52.58897
29.png,0,2,5,10.95210,4.61981,8.82418,3.78386,9.93593,10.44677,12.58126,96.05209,9.60174,3.91151,7.86293,3.25004,11.99506,12.55866,16.96519,95.70556,14.56163,4.14218,15.20486,4.42451,14.85622,10.89567,15.20156,99.51488
29.png,0,3,2,0.69255,0.66853,1.06229,0.55887,0.87655,2.22176,1.98763,206.81747,1.14235,1.07861,2.59720,0.94506,2.32024,5.27498,5.37189,204.57903,3.93155,2.14014,6.26000,3.10561,5.91429,7.37758,9.80829,197.60948
29.png,0,4,1,0.44779,0.38969,0.44017,0.34486,0.53306,0.61080,0.72109,221.47832,0.39527,0.39674,0.65522,0.41671,0.70096,1.13669,1.19258,221.04800,0.67287,0.69785,0.78250,0.87334,1.23739,3.21314,2.75537,219.87090
29.png,0,5,2,0.91462,1.11248,0.72755,0.55179,1.31736,1.42178,1.86675,217.31340,1.34132,1.38305,1.14588,0.67849,1.71232,1.35083,1.81903,217.44283,1.17295,1.38335,0.73753,1.23137,1.71468,1.94868,2.52488,217.51364
29.png,0,6,2,0.92895,0.86963,0.59104,0.54153,1.13734,1.47707,1.85178,198.71613,1.35910,1.21862,0.88028,0.59480,1.81616,1.69249,2.27256,198.90176,1.72400,1.68824,1.39664,0.81366,2.17796,3.50600,3.76715,199.98322
29.png,0,7,2,0.95096,0.67277,0.50886,0.57911,1.04031,1.64496,1.90689,195.06006,1.59650,1.09171,0.67423,0.59210,1.92692,2.44480,3.18023,194.65483,1.65502,2.60479,0.68211,1.26536,3.23151,3.93203,4.68435,194.56256
29.png,0,8,2,0.69443,0.78875,0.77893,0.48604,0.92519,1.60032,1.64331,186.96140,1.02823,1.10634,0.90636,0.69683,1.71332,2.26591,3.02621,186.45586,2.27510,2.56464,1.54930,1.79159,2.96117,5.48442,4.37070,186.27924
29.png,0,9,5,7.54972,5.64380,3.42810,5.12153,7.72112,5.63756,7.73970,167.76703,4.77639,4.70736,4.56961,5.45991,7.38886,6.03768,9.99243,167.45016,8.03344,5.15163,2.73971,7.78277,9.65889,5.24379,9.08549,167.37988
29.png,0,10,5,12.86455,11.78139,8.34707,7.86309,13.22648,8.93401,12.25163,109.04499,10.50424,6.13445,5.82906,6.37453,11.25516,8.24672,10.39510,112.08148,9.30469,5.70130,8.62730,4.89073,9.09039,11.07249,10.74798,119.12807
29.png,0,11,5,13.90572,7.44477,7.67143,8.83379,14.09247,10.04876,13.81902,138.46478,11.15909,5.51958,7.29359,5.95025,12.49417,10.86440,14.57867,137.47404,9.30463,8.62721,13.36401,9.09088,13.96044,8.16197,13.64122,135.97571
29.png,0,12,5,7.79461,4.72421,9.01899,4.49804,8.34523,7.26744,9.38862,122.51086,7.62594,4.39728,8.25142,5.85711,8.72060,9.54238,11.35187,123.25345,11.63049,6.26622,10.93656,11.36856,10.80495,9.86619,12.04769,124.24842
29.png,0,13,5,13.42688,6.27113,5.70976,5.92588,14.14890,13.37909,19.68960,125.16939,24.33004,4.28412,4.57349,4.56059,17.33385,8.92366,13.03352,125.45403,10.17588,8.49142,3.52837,7.29686,11.51257,10.19668,9.56297,126.44900
29.png,0,14,5,9.30658,2.73121,2.65120,6.48046,9.88313,7.33569,10.98753,154.58685,11.91880,2.07111,2.35799,6.93337,10.35293,9.45059,13.39896,153.02036,6.13834,4.34251,3.28331,11.20378,13.58124,11.56743,14.65067,151.34116
29.png,0,15,4,1.97260,1.11618,0.94948,3.22811,2.70457,2.63054,3.21831,195.46115,2.62226,1.40850,0.91112,3.16115,3.31883,4.19842,4.48860,194.11365,6.68429,4.43493,1.98033,4.95909,4.64307,9.47729,8.47238,191.07620
29.png,1,0,5,5.78441,5.05973,7.18960,7.15209,8.48220,9.82432,11.93279,69.67603,5.53366,6.29019,10.11658,6.45272,11.65705,12.78887,14.82767,71.88356,5.92099,7.11854,20.47934,5.53162,15.27302,12.60717,17.75066,72.63315
29.png,1,1,5,9.75026,7.03737,6.20611,3.86490,10.36106,12.59338,15.13243,115.21819,14.92650,7.76503,9.36625,7.82289,14.46862,10.35885,16.64567,112.53541,14.96120,12.85355,10.92042,9.13113,14.39844,8.93735,13.81035,106.23761
29.png,1,2,4,10.21400,1.45820,0.53619,0.88957,6.06906,11.01429,11.45459,184.51253,16.57328,1.89548,0.66329,1.08915,11.54198,12.56381,17.49048,182.78085,25.52919,2.38505,3.16037,3.05283,16.06269,10.82712,10.58093,176.10081
29.png,1,3,4,6.45801,2.59258,0.57581,0.78272,6.07728,9.17041,10.73633,181.85297,10.29841,3.89193,0.68647,0.57743,10.44698,10.51972,14.19116,181.87262,14.94642,5.52607,1.39483,0.64050,12.43791,4.59691,8.66171,183.42798
